Time,Value
0.4304,0.453910019585758
0.4305,0.449449126654318
0.4306,0.444976997518117
0.4307,0.440493743980157
0.4308,0.435999478121539
0.4309,0.431494312298674
0.431,0.426978359140478
0.4311,0.422451731545539
0.4312,0.417914542679317
0.4313,0.413366905971295
0.4314,0.408808935112153
0.4315,0.404240744050925
0.4316,0.399662446992146
0.4317,0.395074158393012
0.4318,0.390475992960495
0.4319,0.385868065648491
0.432,0.38125049165494
0.4321,0.376623386418958
0.4322,0.371986865617927
0.4323,0.367341045164634
0.4324,0.362686041204344
0.4325,0.358021970111914
0.4326,0.353348948488874
0.4327,0.34866709316053
0.4328,0.343976521173016
0.4329,0.339277349790388
0.433,0.334569696491686
0.4331,0.329853678967994
0.4332,0.32512941511951
0.4333,0.320397023052583
0.4334,0.315656621076764
0.4335,0.310908327701861
0.4336,0.306152261634955
0.4337,0.301388541777458
0.4338,0.296617287222113
0.4339,0.291838617250036
0.434,0.287052651327728
0.4341,0.282259509104085
0.4342,0.277459310407418
0.4343,0.272652175242442
0.4344,0.267838223787285
0.4345,0.26301757639048
0.4346,0.258190353567968
0.4347,0.25335667600006
0.4348,0.248516664528452
0.4349,0.243670440153174
0.435,0.238818124029583
0.4351,0.233959837465326
0.4352,0.229095701917322
0.4353,0.224225838988702
0.4354,0.219350370425785
0.4355,0.214469418115032
0.4356,0.209583104079994
0.4357,0.204691550478272
0.4358,0.199794879598446
0.4359,0.19489321385704
0.436,0.189986675795438
0.4361,0.185075388076832
0.4362,0.180159473483168
0.4363,0.17523905491205
0.4364,0.170314255373685
0.4365,0.165385197987808
0.4366,0.16045200598059
0.4367,0.155514802681584
0.4368,0.15057371152061
0.4369,0.145628856024691
0.437,0.140680359814952
0.4371,0.135728346603545
0.4372,0.130772940190546
0.4373,0.125814264460853
0.4374,0.120852443381101
0.4375,0.115887600996559
0.4376,0.110919861428025
0.4377,0.105949348868735
0.4378,0.100976187581242
0.4379,0.0960005018943187
0.438,0.0910224161998479
0.4381,0.0860420549497093
0.4382,0.0810595426526818
0.4383,0.0760750038713064
0.4384,0.0710885632187999
0.4385,0.0661003453559155
0.4386,0.0611104749878364
0.4387,0.056119076861069
0.4388,0.0511262757603029
0.4389,0.0461321965053056
0.439,0.0411369639477984
0.4391,0.0361407029683315
0.4392,0.0311435384731763
0.4393,0.0261455953911813
0.4394,0.0211469986706633
0.4395,0.0161478732762763
0.4396,0.0111483441858985
0.4397,0.00614853638750027
0.4398,0.00114857487601256
0.4399,-0.00385141534978723
0.44,-0.00885130929040388
0.4401,-0.0138509819487528
0.4402,-0.0188503083332709
0.4403,-0.0238491634610624
0.4404,-0.0288474223610096
0.4405,-0.0338449600769002
0.4406,-0.0388416516705551
0.4407,-0.0438373722249378
0.4408,-0.0488319968473016
0.4409,-0.0538254006722839
0.441,-0.0588174588650529
0.4411,-0.0638080466244172
0.4412,-0.0687970391859357
0.4413,-0.0737843118250577
0.4414,-0.078769739860227
0.4415,-0.0837531986560024
0.4416,-0.0887345636261771
0.4417,-0.0937137102368792
0.4418,-0.0986905140097062
0.4419,-0.103664850524827
0.442,-0.10863659542408
0.4421,-0.113605624414109
0.4422,-0.118571813269441
0.4423,-0.123535037835617
0.4424,-0.128495174032281
0.4425,-0.133452097856287
0.4426,-0.138405685384801
0.4427,-0.143355812778385
0.4428,-0.148302356284116
0.4429,-0.153245192238664
0.443,-0.158184197071388
0.4431,-0.163119247307427
0.4432,-0.168050219570779
0.4433,-0.172976990587392
0.4434,-0.177899437188248
0.4435,-0.182817436312441
0.4436,-0.187730865010247
0.4437,-0.192639600446209
0.4438,-0.19754351990219
0.4439,-0.202442500780462
0.444,-0.207336420606759
0.4441,-0.212225157033339
0.4442,-0.21710858784205
0.4443,-0.221986590947369
0.4444,-0.22685904439948
0.4445,-0.231725826387293
0.4446,-0.236586815241515
0.4447,-0.241441889437682
0.4448,-0.246290927599185
0.4449,-0.251133808500325
0.445,-0.255970411069333
0.4451,-0.260800614391396
0.4452,-0.265624297711686
0.4453,-0.270441340438364
0.4454,-0.275251622145616
0.4455,-0.280055022576651
0.4456,-0.284851421646711
0.4457,-0.289640699446066
0.4458,-0.294422736243017
0.4459,-0.299197412486897
0.446,-0.303964608811047
0.4461,-0.308724206035809
0.4462,-0.313476085171502
0.4463,-0.31822012742139
0.4464,-0.322956214184666
0.4465,-0.327684227059408
0.4466,-0.33240404784554
0.4467,-0.337115558547792
0.4468,-0.341818641378636
0.4469,-0.346513178761251
0.447,-0.351199053332442
0.4471,-0.35587614794559
0.4472,-0.360544345673579
0.4473,-0.365203529811701
0.4474,-0.369853583880598
0.4475,-0.374494391629162
0.4476,-0.37912583703744
0.4477,-0.383747804319541
0.4478,-0.388360177926518
0.4479,-0.392962842549274
0.448,-0.397555683121436
0.4481,-0.402138584822223
0.4482,-0.406711433079337
0.4483,-0.411274113571804
0.4484,-0.415826512232852
0.4485,-0.420368515252752
0.4486,-0.424900009081665
0.4487,-0.429420880432484
0.4488,-0.433931016283655
0.4489,-0.438430303882019
0.449,-0.442918630745621
0.4491,-0.447395884666523
0.4492,-0.451861953713614
0.4493,-0.456316726235396
0.4494,-0.460760090862786
0.4495,-0.465191936511901
0.4496,-0.469612152386833
0.4497,-0.474020627982417
0.4498,-0.478417253086987
0.4499,-0.482801917785148
0.45,-0.48717451246051
0.4501,-0.491534927798433
0.4502,-0.495883054788766
0.4503,-0.500218784728553
0.4504,-0.504542009224775
0.4505,-0.508852620197048
0.4506,-0.513150509880315
0.4507,-0.517435570827565
0.4508,-0.521707695912491
0.4509,-0.525966778332192
0.451,-0.530212711609828
0.4511,-0.534445389597289
0.4512,-0.538664706477849
0.4513,-0.542870556768799
0.4514,-0.547062835324105
0.4515,-0.55124143733702
0.4516,-0.555406258342713
0.4517,-0.559557194220877
0.4518,-0.56369414119833
0.4519,-0.567816995851608
0.452,-0.571925655109564
0.4521,-0.57602001625593
0.4522,-0.580099976931893
0.4523,-0.584165435138644
0.4524,-0.588216289239942
0.4525,-0.592252437964645
0.4526,-0.596273780409245
0.4527,-0.600280216040393
0.4528,-0.604271644697403
0.4529,-0.608247966594767
0.453,-0.612209082324649
0.4531,-0.616154892859356
0.4532,-0.620085299553836
0.4533,-0.62400020414812
0.4534,-0.6278995087698
0.4535,-0.631783115936464
0.4536,-0.635650928558135
0.4537,-0.639502849939702
0.4538,-0.643338783783325
0.4539,-0.64715863419086
0.454,-0.650962305666247
0.4541,-0.654749703117899
0.4542,-0.658520731861072
0.4543,-0.662275297620249
0.4544,-0.666013306531477
0.4545,-0.669734665144729
0.4546,-0.673439280426234
0.4547,-0.677127059760807
0.4548,-0.68079791095415
0.4549,-0.684451742235177
0.455,-0.688088462258297
0.4551,-0.691707980105698
0.4552,-0.695310205289626
0.4553,-0.698895047754633
0.4554,-0.702462417879849
0.4555,-0.706012226481203
0.4556,-0.709544384813665
0.4557,-0.713058804573466
0.4558,-0.716555397900288
0.4559,-0.720034077379483
0.456,-0.723494756044245
0.4561,-0.726937347377788
0.4562,-0.730361765315508
0.4563,-0.733767924247137
0.4564,-0.737155739018875
0.4565,-0.740525124935531
0.4566,-0.743875997762634
0.4567,-0.747208273728535
0.4568,-0.750521869526512
0.4569,-0.753816702316838
0.457,-0.757092689728868
0.4571,-0.760349749863086
0.4572,-0.763587801293159
0.4573,-0.766806763067972
0.4574,-0.770006554713644
0.4575,-0.773187096235552
0.4576,-0.776348308120325
0.4577,-0.77949011133783
0.4578,-0.782612427343152
0.4579,-0.785715178078551
0.458,-0.788798285975419
0.4581,-0.79186167395622
0.4582,-0.794905265436416
0.4583,-0.797928984326378
0.4584,-0.80093275503329
0.4585,-0.803916502463041
0.4586,-0.806880152022101
0.4587,-0.809823629619385
0.4588,-0.812746861668109
0.4589,-0.81564977508762
0.459,-0.818532297305235
0.4591,-0.821394356258052
0.4592,-0.824235880394741
0.4593,-0.827056798677351
0.4594,-0.829857040583068
0.4595,-0.832636536105992
0.4596,-0.83539521575888
0.4597,-0.838133010574885
0.4598,-0.840849852109279
0.4599,-0.843545672441163
0.46,-0.846220404175171
0.4601,-0.848873980443148
0.4602,-0.851506334905828
0.4603,-0.854117401754483
0.4604,-0.856707115712581
0.4605,-0.859275412037405
0.4606,-0.861822226521681
0.4607,-0.864347495495181
0.4608,-0.866851155826314
0.4609,-0.869333144923697
0.461,-0.871793400737735
0.4611,-0.874231861762161
0.4612,-0.876648467035575
0.4613,-0.879043156142974
0.4614,-0.881415869217251
0.4615,-0.883766546940707
0.4616,-0.886095130546517
0.4617,-0.888401561820213
0.4618,-0.890685783101137
0.4619,-0.892947737283872
0.462,-0.895187367819682
0.4621,-0.897404618717921
0.4622,-0.899599434547431
0.4623,-0.901771760437934
0.4624,-0.903921542081392
0.4625,-0.906048725733376
0.4626,-0.908153258214408
0.4627,-0.910235086911285
0.4628,-0.912294159778395
0.4629,-0.914330425339028
0.463,-0.916343832686648
0.4631,-0.918334331486176
0.4632,-0.920301871975248
0.4633,-0.922246404965453
0.4634,-0.924167881843567
0.4635,-0.926066254572768
0.4636,-0.927941475693838
0.4637,-0.929793498326346
0.4638,-0.931622276169823
0.4639,-0.933427763504917
0.464,-0.93520991519454
0.4641,-0.936968686684991
0.4642,-0.938704034007076
0.4643,-0.940415913777202
0.4644,-0.942104283198462
0.4645,-0.943769100061711
0.4646,-0.945410322746612
0.4647,-0.947027910222685
0.4648,-0.948621822050328
0.4649,-0.950192018381826
0.465,-0.951738459962354
0.4651,-0.953261108130952
0.4652,-0.954759924821496
0.4653,-0.956234872563646
0.4654,-0.957685914483788
0.4655,-0.959113014305945
0.4656,-0.960516136352698
0.4657,-0.96189524554607
0.4658,-0.963250307408402
0.4659,-0.964581288063218
0.466,-0.96588815423607
0.4661,-0.967170873255374
0.4662,-0.968429413053219
0.4663,-0.969663742166178
0.4664,-0.970873829736085
0.4665,-0.972059645510816
0.4666,-0.973221159845036
0.4667,-0.974358343700949
0.4668,-0.975471168649018
0.4669,-0.976559606868675
0.467,-0.977623631149024
0.4671,-0.978663214889511
0.4672,-0.979678332100598
0.4673,-0.980668957404409
0.4674,-0.98163506603536
0.4675,-0.982576633840786
0.4676,-0.983493637281544
0.4677,-0.984386053432592
0.4678,-0.985253859983575
0.4679,-0.986097035239373
0.468,-0.986915558120649
0.4681,-0.987709408164374
0.4682,-0.988478565524339
0.4683,-0.989223010971648
0.4684,-0.989942725895205
0.4685,-0.990637692302174
0.4686,-0.991307892818432
0.4687,-0.991953310688999
0.4688,-0.992573929778464
0.4689,-0.99316973457138
0.469,-0.99374071017266
0.4691,-0.994286842307943
0.4692,-0.994808117323953
0.4693,-0.995304522188844
0.4694,-0.995776044492518
0.4695,-0.996222672446944
0.4696,-0.996644394886445
0.4697,-0.997041201267982
0.4698,-0.997413081671417
0.4699,-0.997760026799758
0.47,-0.998082027979396
0.4701,-0.998379077160318
0.4702,-0.99865116691631
0.4703,-0.998898290445142
0.4704,-0.999120441568739
0.4705,-0.999317614733334
0.4706,-0.999489805009609
0.4707,-0.999637008092815
0.4708,-0.999759220302883
0.4709,-0.999856438584514
0.471,-0.999928660507256
0.4711,-0.999975884265566
0.4712,-0.99999810867885
0.4713,-0.999995333191501
0.4714,-0.999967557872905
0.4715,-0.999914783417444
0.4716,-0.999837011144477
0.4717,-0.999734242998305
0.4718,-0.999606481548128
0.4719,-0.999453729987975
0.472,-0.999275992136628
0.4721,-0.999073272437522
0.4722,-0.998845575958641
0.4723,-0.998592908392383
0.4724,-0.998315276055426
0.4725,-0.998012685888563
0.4726,-0.997685145456533
0.4727,-0.997332662947829
0.4728,-0.996955247174496
0.4729,-0.996552907571907
0.473,-0.996125654198534
0.4731,-0.995673497735687
0.4732,-0.995196449487255
0.4733,-0.994694521379418
0.4734,-0.994167725960354
0.4735,-0.99361607639992
0.4736,-0.993039586489328
0.4737,-0.992438270640793
0.4738,-0.991812143887183
0.4739,-0.991161221881631
0.474,-0.990485520897156
0.4741,-0.989785057826246
0.4742,-0.989059850180442
0.4743,-0.988309916089897
0.4744,-0.987535274302923
0.4745,-0.986735944185527
0.4746,-0.985911945720918
0.4747,-0.985063299509016
0.4748,-0.984190026765931
0.4749,-0.983292149323437
0.475,-0.982369689628423
0.4751,-0.981422670742333
0.4752,-0.980451116340591
0.4753,-0.979455050712005
0.4754,-0.978434498758164
0.4755,-0.977389485992815
0.4756,-0.976320038541222
0.4757,-0.975226183139515
0.4758,-0.974107947134023
0.4759,-0.972965358480586
0.476,-0.971798445743863
0.4761,-0.970607238096611
0.4762,-0.969391765318959
0.4763,-0.968152057797663
0.4764,-0.966888146525346
0.4765,-0.965600063099726
0.4766,-0.964287839722819
0.4767,-0.962951509200143
0.4768,-0.961591104939891
0.4769,-0.960206660952097
0.477,-0.958798211847791
0.4771,-0.957365792838126
0.4772,-0.955909439733502
0.4773,-0.954429188942673
0.4774,-0.952925077471828
0.4775,-0.95139714292368
0.4776,-0.949845423496509
0.4777,-0.948269957983223
0.4778,-0.946670785770376
0.4779,-0.945047946837189
0.478,-0.943401481754554
0.4781,-0.941731431684011
0.4782,-0.940037838376724
0.4783,-0.938320744172438
0.4784,-0.936580191998417
0.4785,-0.934816225368377
0.4786,-0.933028888381392
0.4787,-0.931218225720791
0.4788,-0.929384282653049
0.4789,-0.927527105026645
0.479,-0.925646739270926
0.4791,-0.923743232394935
0.4792,-0.921816631986246
0.4793,-0.919866986209768
0.4794,-0.917894343806544
0.4795,-0.915898754092533
0.4796,-0.913880266957372
0.4797,-0.911838932863136
0.4798,-0.909774802843068
0.4799,-0.907687928500314
0.48,-0.905578362006622
0.4801,-0.903446156101047
0.4802,-0.901291364088624
0.4803,-0.89911403983904
0.4804,-0.896914237785288
0.4805,-0.894692012922307
0.4806,-0.892447420805602
0.4807,-0.890180517549858
0.4808,-0.887891359827539
0.4809,-0.885580004867466
0.481,-0.883246510453398
0.4811,-0.880890934922571
0.4812,-0.878513337164249
0.4813,-0.876113776618255
0.4814,-0.873692313273475
0.4815,-0.871249007666369
0.4816,-0.868783920879449
0.4817,-0.866297114539757
0.4818,-0.86378865081732
0.4819,-0.861258592423601
0.482,-0.858707002609929
0.4821,-0.856133945165917
0.4822,-0.853539484417866
0.4823,-0.850923685227158
0.4824,-0.84828661298864
0.4825,-0.845628333628976
0.4826,-0.842948913605018
0.4827,-0.840248419902122
0.4828,-0.837526920032492
0.4829,-0.834784482033482
0.483,-0.832021174465898
0.4831,-0.829237066412288
0.4832,-0.826432227475208
0.4833,-0.823606727775484
0.4834,-0.820760637950462
0.4835,-0.817894029152236
0.4836,-0.815006973045883
0.4837,-0.81209954180765
0.4838,-0.80917180812317
0.4839,-0.806223845185632
0.484,-0.803255726693953
0.4841,-0.800267526850944
0.4842,-0.797259320361445
0.4843,-0.794231182430461
0.4844,-0.791183188761282
0.4845,-0.78811541555359
0.4846,-0.785027939501558
0.4847,-0.781920837791926
0.4848,-0.778794188102072
0.4849,-0.77564806859808
0.485,-0.772482557932768
0.4851,-0.769297735243744
0.4852,-0.766093680151407
0.4853,-0.762870472756966
0.4854,-0.75962819364044
0.4855,-0.756366923858634
0.4856,-0.753086744943127
0.4857,-0.749787738898221
0.4858,-0.746469988198893
0.4859,-0.743133575788737
0.486,-0.739778585077893
0.4861,-0.73640509994095
0.4862,-0.733013204714866
0.4863,-0.729602984196841
0.4864,-0.726174523642211
0.4865,-0.72272790876231
0.4866,-0.719263225722334
0.4867,-0.715780561139176
0.4868,-0.71228000207927
0.4869,-0.70876163605641
0.487,-0.705225551029561
0.4871,-0.701671835400669
0.4872,-0.698100578012437
0.4873,-0.694511868146112
0.4874,-0.690905795519258
0.4875,-0.687282450283499
0.4876,-0.683641923022281
0.4877,-0.679984304748593
0.4878,-0.676309686902703
0.4879,-0.672618161349864
0.488,-0.668909820378022
0.4881,-0.665184756695511
0.4882,-0.661443063428728
0.4883,-0.65768483411981
0.4884,-0.65391016272429
0.4885,-0.650119143608763
0.4886,-0.646311871548503
0.4887,-0.642488441725119
0.4888,-0.638648949724155
0.4889,-0.634793491532711
0.489,-0.630922163537037
0.4891,-0.627035062520139
0.4892,-0.623132285659336
0.4893,-0.619213930523846
0.4894,-0.615280095072343
0.4895,-0.611330877650507
0.4896,-0.607366376988573
0.4897,-0.603386692198847
0.4898,-0.59939192277324
0.4899,-0.595382168580785
0.49,-0.591357529865121
0.4901,-0.587318107242014
0.4902,-0.583264001696816
0.4903,-0.579195314581953
0.4904,-0.575112147614392
0.4905,-0.571014602873092
0.4906,-0.566902782796463
0.4907,-0.56277679017979
0.4908,-0.558636728172674
0.4909,-0.554482700276446
0.491,-0.550314810341594
0.4911,-0.546133162565142
0.4912,-0.541937861488074
0.4913,-0.537729011992694
0.4914,-0.533506719300021
0.4915,-0.52927108896715
0.4916,-0.525022226884623
0.4917,-0.52076023927377
0.4918,-0.516485232684057
0.4919,-0.512197313990427
0.492,-0.507896590390622
0.4921,-0.503583169402513
0.4922,-0.499257158861394
0.4923,-0.494918666917309
0.4924,-0.490567802032329
0.4925,-0.486204672977845
0.4926,-0.481829388831863
0.4927,-0.477442058976255
0.4928,-0.47304279309404
0.4929,-0.468631701166634
0.493,-0.464208893471105
0.4931,-0.459774480577419
0.4932,-0.455328573345666
0.4933,-0.450871282923294
0.4934,-0.446402720742328
0.4935,-0.441922998516594
0.4936,-0.437432228238917
0.4937,-0.432930522178317
0.4938,-0.428417992877211
0.4939,-0.423894753148597
0.494,-0.419360916073228
0.4941,-0.414816594996803
0.4942,-0.410261903527107
0.4943,-0.405696955531191
0.4944,-0.401121865132517
0.4945,-0.396536746708104
0.4946,-0.391941714885678
0.4947,-0.387336884540791
0.4948,-0.382722370793967
0.4949,-0.378098289007807
0.495,-0.373464754784111
0.4951,-0.368821883961
0.4952,-0.36416979261
0.4953,-0.359508597033151
0.4954,-0.354838413760101
0.4955,-0.350159359545188
0.4956,-0.345471551364521
0.4957,-0.340775106413066
0.4958,-0.3360701421017
0.4959,-0.331356776054281
0.496,-0.326635126104722
0.4961,-0.32190531029402
0.4962,-0.317167446867329
0.4963,-0.312421654270986
0.4964,-0.307668051149558
0.4965,-0.302906756342876
0.4966,-0.298137888883058
0.4967,-0.29336156799155
0.4968,-0.288577913076121
0.4969,-0.283787043727895
0.497,-0.278989079718353
0.4971,-0.274184140996352
0.4972,-0.269372347685104
0.4973,-0.264553820079196
0.4974,-0.259728678641565
0.4975,-0.254897044000496
0.4976,-0.250059036946599
0.4977,-0.245214778429806
0.4978,-0.240364389556324
0.4979,-0.235507991585622
0.498,-0.230645705927396
0.4981,-0.225777654138531
0.4982,-0.220903957920075
0.4983,-0.216024739114174
0.4984,-0.211140119701049
0.4985,-0.206250221795929
0.4986,-0.201355167646003
0.4987,-0.196455079627376
0.4988,-0.19155008024199
0.4989,-0.186640292114575
0.499,-0.181725837989578
0.4991,-0.176806840728092
0.4992,-0.171883423304801
0.4993,-0.166955708804879
0.4994,-0.162023820420933
0.4995,-0.157087881449911
0.4996,-0.152148015290035
0.4997,-0.147204345437704
0.4998,-0.142256995484405
0.4999,-0.137306089113627
0.5,-0.132351750097773
0.5001,-0.12739410229506
0.5002,-0.122433269646424
0.5003,-0.117469376172417
0.5004,-0.112502545970131
0.5005,-0.107532903210056
0.5006,-0.102560572133
0.5007,-0.0975856770469834
0.5008,-0.0926083423241193
0.5009,-0.087628692397524
0.501,-0.0826468517581827
0.5011,-0.077662944951852
0.5012,-0.0726770965759425
0.5013,-0.0676894312763967
0.5014,-0.0627000737446016
0.5015,-0.0577091487142285
0.5016,-0.0527167809581432
0.5017,-0.0477230952852797
0.5018,-0.0427282165375196
0.5019,-0.0377322695865714
0.502,-0.0327353793308453
0.5021,-0.0277376706923444
0.5022,-0.0227392686135209
0.5023,-0.0177402980541664
0.5024,-0.0127408839882774
0.5025,-0.0077411514009594
0.5026,-0.00274122528525954
0.5027,0.00225876936092967
0.5028,0.00725870753800251
0.5029,0.012258464247765
0.503,0.0172579144965597
0.5031,0.0222569332983944
0.5032,0.0272553956780523
0.5033,0.0322531766742378
0.5034,0.0372501513426898
0.5035,0.0422461947592984
0.5036,0.0472411820232348
0.5037,0.0522349882600811
0.5038,0.0572274886249414
0.5039,0.0622185583055667
0.504,0.0672080725254749
0.5041,0.0721959065470704
0.5042,0.077181935674766
0.5043,0.0821660352580861
0.5044,0.0871480806948077
0.5045,0.0921279474340473
0.5046,0.097105510979403
0.5047,0.102080646892038
0.5048,0.107053230793818
0.5049,0.112023138370403
0.505,0.116990245374364
0.5051,0.121954427628284
0.5052,0.126915561027864
0.5053,0.13187352154503
0.5054,0.136828185231032
0.5055,0.141779428219522
0.5056,0.146727126729692
0.5057,0.151671157069339
0.5058,0.156611395637955
0.5059,0.161547718929837
0.506,0.166480003537159
0.5061,0.171408126153064
0.5062,0.176331963574743
0.5063,0.181251392706516
0.5064,0.186166290562919
0.5065,0.191076534271747
0.5066,0.19598200107717
0.5067,0.200882568342774
0.5068,0.205778113554631
0.5069,0.210668514324371
0.507,0.215553648392221
0.5071,0.220433393630089
0.5072,0.225307628044596
0.5073,0.230176229780137
0.5074,0.235039077121929
0.5075,0.239896048499028
0.5076,0.244747022487409
0.5077,0.249591877812974
0.5078,0.254430493354594
0.5079,0.259262748147132
0.508,0.264088521384469
0.5081,0.26890769242253
0.5082,0.273720140782282
0.5083,0.278525746152771
0.5084,0.28332438839412
0.5085,0.288115947540508
0.5086,0.292900303803214
0.5087,0.29767733757358
0.5088,0.302446929426011
0.5089,0.307208960120958
0.509,0.311963310607903
0.5091,0.316709862028331
0.5092,0.321448495718706
0.5093,0.326179093213428
0.5094,0.330901536247811
0.5095,0.335615706761019
0.5096,0.340321486899041
0.5097,0.345018759017612
0.5098,0.349707405685178
0.5099,0.354387309685815
0.51,0.359058354022168
0.5101,0.363720421918372
0.5102,0.368373396822971
0.5103,0.373017162411839
0.5104,0.377651602591074
0.5105,0.382276601499911
0.5106,0.386892043513621
0.5107,0.391497813246397
0.5108,0.396093795554228
0.5109,0.400679875537801
0.511,0.405255938545354
0.5111,0.409821870175551
0.5112,0.414377556280337
0.5113,0.4189228829678
0.5114,0.423457736605013
0.5115,0.427982003820859
0.5116,0.432495571508901
0.5117,0.436998326830181
0.5118,0.441490157216054
0.5119,0.445970950370988
0.512,0.450440594275389
0.5121,0.454898977188395
0.5122,0.459345987650663
0.5123,0.463781514487164
0.5124,0.468205446809965
0.5125,0.472617674020974
0.5126,0.477018085814749
0.5127,0.481406572181223
0.5128,0.485783023408466
0.5129,0.490147330085425
0.513,0.494499383104663
0.5131,0.498839073665075
0.5132,0.503166293274627
0.5133,0.507480933753054
0.5134,0.511782887234575
0.5135,0.516072046170563
0.5136,0.520348303332277
0.5137,0.524611551813508
0.5138,0.528861685033268
0.5139,0.533098596738446
0.514,0.537322181006472
0.5141,0.541532332247958
0.5142,0.545728945209345
0.5143,0.549911914975523
0.5144,0.554081136972471
0.5145,0.558236506969852
0.5146,0.562377921083631
0.5147,0.566505275778674
0.5148,0.570618467871327
0.5149,0.574717394532004
0.515,0.57880195328775
0.5151,0.58287204202481
0.5152,0.586927558991178
0.5153,0.590968402799142
0.5154,0.594994472427813
0.5155,0.599005667225666
0.5156,0.603001886913033
0.5157,0.606983031584637
0.5158,0.610949001712062
0.5159,0.614899698146265
0.516,0.618835022120039
0.5161,0.622754875250492
0.5162,0.626659159541499
0.5163,0.630547777386155
0.5164,0.634420631569221
0.5165,0.63827762526954
0.5166,0.642118662062468
0.5167,0.645943645922288
0.5168,0.649752481224606
0.5169,0.653545072748732
0.517,0.657321325680078
0.5171,0.661081145612517
0.5172,0.664824438550747
0.5173,0.66855111091264
0.5174,0.67226106953158
0.5175,0.675954221658801
0.5176,0.679630474965681
0.5177,0.683289737546084
0.5178,0.686931917918637
0.5179,0.690556925029022
0.518,0.694164668252245
0.5181,0.697755057394916
0.5182,0.701328002697493
0.5183,0.704883414836531
0.5184,0.70842120492691
0.5185,0.711941284524068
0.5186,0.715443565626189
0.5187,0.718927960676431
0.5188,0.7223943825651
0.5189,0.725842744631831
0.519,0.729272960667749
0.5191,0.732684944917636
0.5192,0.736078612082059
0.5193,0.739453877319517
0.5194,0.742810656248555
0.5195,0.746148864949879
0.5196,0.749468419968437
0.5197,0.752769238315531
0.5198,0.756051237470873
0.5199,0.759314335384657
0.52,0.762558450479603
0.5201,0.765783501653004
0.5202,0.768989408278748
0.5203,0.772176090209338
0.5204,0.775343467777889
0.5205,0.77849146180013
0.5206,0.781619993576373
0.5207,0.784728984893483
0.5208,0.787818358026842
0.5209,0.790888035742282
0.521,0.793937941298021
0.5211,0.796967998446579
0.5212,0.799978131436684
0.5213,0.802968265015168
0.5214,0.805938324428851
0.5215,0.808888235426399
0.5216,0.811817924260188
0.5217,0.814727317688154
0.5218,0.817616342975612
0.5219,0.820484927897079
0.522,0.823333000738082
0.5221,0.826160490296948
0.5222,0.828967325886585
0.5223,0.831753437336251
0.5224,0.834518754993304
0.5225,0.837263209724951
0.5226,0.839986732919958
0.5227,0.842689256490391
0.5228,0.845370712873302
0.5229,0.848031035032423
0.523,0.850670156459834
0.5231,0.85328801117764
0.5232,0.855884533739608
0.5233,0.85845965923281
0.5234,0.861013323279243
0.5235,0.863545462037441
0.5236,0.866056012204062
0.5237,0.868544911015484
0.5238,0.871012096249367
0.5239,0.87345750622621
0.524,0.875881079810891
0.5241,0.878282756414194
0.5242,0.88066247599433
0.5243,0.883020179058435
0.5244,0.885355806664053
0.5245,0.887669300420621
0.5246,0.889960602490907
0.5247,0.892229655592483
0.5248,0.89447640299914
0.5249,0.896700788542309
0.525,0.898902756612467
0.5251,0.901082252160528
0.5252,0.903239220699218
0.5253,0.905373608304433
0.5254,0.907485361616594
0.5255,0.909574427841984
0.5256,0.911640754754047
0.5257,0.913684290694723
0.5258,0.91570498457572
0.5259,0.917702785879795
0.526,0.91967764466202
0.5261,0.921629511551028
0.5262,0.923558337750249
0.5263,0.925464075039128
0.5264,0.927346675774334
0.5265,0.929206092890945
0.5266,0.931042279903628
0.5267,0.932855190907807
0.5268,0.934644780580798
0.5269,0.936411004182953
0.527,0.938153817558776
0.5271,0.939873177138021
0.5272,0.94156903993679
0.5273,0.943241363558601
0.5274,0.94489010619545
0.5275,0.946515226628859
0.5276,0.948116684230897
0.5277,0.949694438965211
0.5278,0.951248451388014
0.5279,0.952778682649078
0.528,0.954285094492698
0.5281,0.955767649258658
0.5282,0.957226309883166
0.5283,0.958661039899783
0.5284,0.960071803440332
0.5285,0.961458565235801
0.5286,0.962821290617213
0.5287,0.964159945516507
0.5288,0.965474496467379
0.5289,0.966764910606125
0.529,0.968031155672458
0.5291,0.969273200010318
0.5292,0.97049101256866
0.5293,0.971684562902234
0.5294,0.972853821172344
0.5295,0.973998758147594
0.5296,0.975119345204621
0.5297,0.976215554328804
0.5298,0.977287358114973
0.5299,0.97833472976809
0.53,0.979357643103917
0.5301,0.980356072549676
0.5302,0.98132999314468
0.5303,0.982279380540967
0.5304,0.9832042110039
0.5305,0.984104461412767
0.5306,0.984980109261355
0.5307,0.985831132658512
0.5308,0.986657510328697
0.5309,0.987459221612512
0.531,0.988236246467218
0.5311,0.988988565467232
0.5312,0.989716159804619
0.5313,0.990419011289559
0.5314,0.991097102350801
0.5315,0.991750416036104
0.5316,0.99237893601266
0.5317,0.992982646567502
0.5318,0.993561532607897
0.5319,0.994115579661725
0.532,0.994644773877838
0.5321,0.995149102026409
0.5322,0.995628551499259
0.5323,0.996083110310178
0.5324,0.996512767095218
0.5325,0.996917511112983
0.5326,0.997297332244893
0.5327,0.997652220995439
0.5328,0.997982168492421
0.5329,0.998287166487169
0.533,0.998567207354749
0.5331,0.998822284094153
0.5332,0.999052390328477
0.5333,0.999257520305077
